ANALS_TRGET_YEAR,ANALS_TRGET_MT,AREA_NM,AGE_FLAG_NM,SEXDSTN_FLAG_NM,LON_CO,LON_MBER_CO,READ_QY
2020,08,세종특별자치시,40대,여자,4226,728,5.805
2020,08,세종특별자치시,50대,남자,896,186,4.817
2020,08,세종특별자치시,50대,여자,723,142,5.092
2020,08,세종특별자치시,60대이상,남자,506,93,5.441
2020,08,세종특별자치시,60대이상,여자,335,73,4.589
2020,08,울산광역시,영유아(0-5),남자,2936,404,7.267
2020,08,울산광역시,영유아(0-5),여자,3766,553,6.81
2020,08,울산광역시,유아(6-7),남자,3490,432,8.079
2020,08,울산광역시,유아(6-7),여자,6027,746,8.079
2020,08,울산광역시,초등(8-13),남자,15505,1992,7.784
2020,08,울산광역시,초등(8-13),여자,21256,2952,7.201
2020,08,울산광역시,청소년(14-19),남자,3748,896,4.183
2020,08,울산광역시,청소년(14-19),여자,6832,1604,4.259
2020,08,울산광역시,20대,남자,2315,586,3.951
2020,08,울산광역시,20대,여자,4485,1150,3.9
2020,08,울산광역시,30대,남자,8503,1362,6.243
2020,08,울산광역시,30대,여자,26354,3965,6.647
2020,08,울산광역시,40대,남자,18693,2799,6.678
2020,08,울산광역시,40대,여자,35360,5606,6.308
2020,08,울산광역시,50대,남자,4726,900,5.251
2020,08,울산광역시,50대,여자,6042,1204,5.018
2020,08,울산광역시,60대이상,남자,3532,520,6.792
2020,08,울산광역시,60대이상,여자,3281,475,6.907
2020,08,인천광역시,영유아(0-5),남자,3247,351,9.251
2020,08,인천광역시,영유아(0-5),여자,2979,383,7.778
2020,08,인천광역시,유아(6-7),남자,3987,508,7.848
2020,08,인천광역시,유아(6-7),여자,4701,588,7.995
2020,08,인천광역시,초등(8-13),남자,17667,2607,6.777
2020,08,인천광역시,초등(8-13),여자,19323,2834,6.818
2020,08,인천광역시,청소년(14-19),남자,5164,1301,3.969
2020,08,인천광역시,청소년(14-19),여자,9434,2344,4.025
2020,08,인천광역시,20대,남자,3918,1001,3.914
2020,08,인천광역시,20대,여자,7557,2239,3.375
2020,08,인천광역시,30대,남자,7643,1599,4.78
2020,08,인천광역시,30대,여자,27010,4623,5.843
2020,08,인천광역시,40대,남자,22483,3881,5.793
2020,08,인천광역시,40대,여자,41348,7294,5.669
2020,08,인천광역시,50대,남자,6914,1499,4.612
2020,08,인천광역시,50대,여자,7698,1751,4.396
2020,08,인천광역시,60대이상,남자,5299,1012,5.236
2020,08,인천광역시,60대이상,여자,3680,734,5.014
2020,08,전라남도,영유아(0-5),남자,1351,142,9.514
2020,08,전라남도,영유아(0-5),여자,1264,122,10.361
2020,08,전라남도,유아(6-7),남자,3004,276,10.884
2020,08,전라남도,유아(6-7),여자,2685,256,10.488
2020,08,전라남도,초등(8-13),남자,13138,1401,9.378
2020,08,전라남도,초등(8-13),여자,13478,1629,8.274
2020,08,전라남도,청소년(14-19),남자,3013,685,4.399
2020,08,전라남도,청소년(14-19),여자,5663,1351,4.192
2020,08,전라남도,20대,남자,2851,675,4.224
2020,08,전라남도,20대,여자,5231,1192,4.388
2020,08,전라남도,30대,남자,7868,1032,7.624
2020,08,전라남도,30대,여자,23581,2886,8.171
2020,08,전라남도,40대,남자,15419,1963,7.855
2020,08,전라남도,40대,여자,29818,3860,7.725
2020,08,전라남도,50대,남자,5467,900,6.074
2020,08,전라남도,50대,여자,5974,1042,5.733
2020,08,전라남도,60대이상,남자,4914,721,6.816
2020,08,전라남도,60대이상,여자,2967,421,7.048
2020,08,전라북도,영유아(0-5),남자,1688,158,10.684
2020,08,전라북도,영유아(0-5),여자,1522,138,11.029
2020,08,전라북도,유아(6-7),남자,2645,231,11.45
2020,08,전라북도,유아(6-7),여자,2585,220,11.75
2020,08,전라북도,초등(8-13),남자,8884,898,9.893
2020,08,전라북도,초등(8-13),여자,9425,960,9.818
2020,08,전라북도,청소년(14-19),남자,2307,501,4.605
2020,08,전라북도,청소년(14-19),여자,3179,753,4.222
2020,08,전라북도,20대,남자,1570,410,3.829
2020,08,전라북도,20대,여자,3136,790,3.97
2020,08,전라북도,30대,남자,4641,614,7.559
2020,08,전라북도,30대,여자,12827,1538,8.34
2020,08,전라북도,40대,남자,10269,1241,8.275
2020,08,전라북도,40대,여자,14866,2007,7.407
2020,08,전라북도,50대,남자,2433,466,5.221
2020,08,전라북도,50대,여자,2596,536,4.843
2020,08,전라북도,60대이상,남자,2912,462,6.303
2020,08,전라북도,60대이상,여자,1972,320,6.163
2020,08,제주특별자치도,영유아(0-5),남자,1941,169,11.485
2020,08,제주특별자치도,영유아(0-5),여자,1714,174,9.851
2020,08,제주특별자치도,유아(6-7),남자,3732,331,11.275
2020,08,제주특별자치도,유아(6-7),여자,4034,320,12.606
2020,08,제주특별자치도,초등(8-13),남자,12599,1323,9.523
2020,08,제주특별자치도,초등(8-13),여자,12125,1329,9.123
2020,08,제주특별자치도,청소년(14-19),남자,2641,507,5.209
2020,08,제주특별자치도,청소년(14-19),여자,4129,819,5.042
2020,08,제주특별자치도,20대,남자,1512,332,4.554
2020,08,제주특별자치도,20대,여자,3522,741,4.753
2020,08,제주특별자치도,30대,남자,6502,828,7.853
2020,08,제주특별자치도,30대,여자,18589,2227,8.347
2020,08,제주특별자치도,40대,남자,16117,1927,8.364
2020,08,제주특별자치도,40대,여자,26956,3375,7.987
2020,08,제주특별자치도,50대,남자,4865,704,6.911
2020,08,제주특별자치도,50대,여자,5050,783,6.45
2020,08,제주특별자치도,60대이상,남자,3711,474,7.829
2020,08,제주특별자치도,60대이상,여자,3138,385,8.151
2020,08,충청남도,영유아(0-5),남자,4099,394,10.404
2020,08,충청남도,영유아(0-5),여자,3641,369,9.867
2020,08,충청남도,유아(6-7),남자,5584,528,10.576
2020,08,충청남도,유아(6-7),여자,5030,473,10.634
2020,08,충청남도,초등(8-13),남자,19453,2034,9.564
2020,08,충청남도,초등(8-13),여자,20581,2200,9.355
2020,08,충청남도,청소년(14-19),남자,5543,1171,4.734
2020,08,충청남도,청소년(14-19),여자,11960,2309,5.18
2020,08,충청남도,20대,남자,5238,743,7.05
2020,08,충청남도,20대,여자,7225,1457,4.959
2020,08,충청남도,30대,남자,10737,1399,7.675
2020,08,충청남도,30대,여자,37303,4105,9.087
2020,08,충청남도,40대,남자,27676,3115,8.885
2020,08,충청남도,40대,여자,47436,5768,8.224
2020,08,충청남도,50대,남자,7381,1182,6.245
2020,08,충청남도,50대,여자,8296,1335,6.214
2020,08,충청남도,60대이상,남자,5582,755,7.393
2020,08,충청남도,60대이상,여자,3302,498,6.631
2020,08,충청북도,영유아(0-5),남자,3021,258,11.709
2020,08,충청북도,영유아(0-5),여자,3224,262,12.305
2020,08,충청북도,유아(6-7),남자,5259,437,12.034
2020,08,충청북도,유아(6-7),여자,5032,432,11.648
2020,08,충청북도,초등(8-13),남자,18101,1808,10.012
2020,08,충청북도,초등(8-13),여자,17374,1853,9.376
2020,08,충청북도,청소년(14-19),남자,4731,993,4.764
2020,08,충청북도,청소년(14-19),여자,8124,1686,4.819
2020,08,충청북도,20대,남자,2644,594,4.451
2020,08,충청북도,20대,여자,5538,1252,4.423
2020,08,충청북도,30대,남자,9117,1131,8.061
2020,08,충청북도,30대,여자,27843,3286,8.473
2020,08,충청북도,40대,남자,20272,2352,8.619
2020,08,충청북도,40대,여자,31972,4152,7.7
2020,08,충청북도,50대,남자,5451,869,6.273
2020,08,충청북도,50대,여자,6350,1082,5.869
2020,08,충청북도,60대이상,남자,4703,712,6.605
2020,08,충청북도,60대이상,여자,3505,523,6.702
2020,08,강원도,영유아(0-5),남자,1970,254,7.756
2020,08,강원도,영유아(0-5),여자,1753,219,8.005
2020,08,강원도,유아(6-7),남자,2637,327,8.064
2020,08,강원도,유아(6-7),여자,2888,353,8.181
2020,08,강원도,초등(8-13),남자,12417,1640,7.571
2020,08,강원도,초등(8-13),여자,13673,1914,7.144
2020,08,강원도,청소년(14-19),남자,3879,938,4.135
2020,08,강원도,청소년(14-19),여자,7094,1704,4.163
2020,08,강원도,20대,남자,2515,658,3.822
2020,08,강원도,20대,여자,5194,1284,4.045
2020,08,강원도,30대,남자,7337,1194,6.145
2020,08,강원도,30대,여자,20152,3125,6.449
2020,08,강원도,40대,남자,16899,2584,6.54
2020,08,강원도,40대,여자,27185,4551,5.973
2020,08,강원도,50대,남자,6458,1167,5.534
2020,08,강원도,50대,여자,6825,1348,5.063
2020,08,강원도,60대이상,남자,6251,959,6.518
2020,08,강원도,60대이상,여자,3690,642,5.748
2020,08,경기도,영유아(0-5),남자,30201,2687,11.24
2020,08,경기도,영유아(0-5),여자,30964,2666,11.614
2020,08,경기도,유아(6-7),남자,53429,4614,11.58
2020,08,경기도,유아(6-7),여자,54461,4562,11.938
2020,08,경기도,초등(8-13),남자,174677,18308,9.541
2020,08,경기도,초등(8-13),여자,190348,19605,9.709
2020,08,경기도,청소년(14-19),남자,34723,7320,4.744
2020,08,경기도,청소년(14-19),여자,60464,12724,4.752
2020,08,경기도,20대,남자,23400,6196,3.777
2020,08,경기도,20대,여자,52618,13619,3.864
2020,08,경기도,30대,남자,75996,11206,6.782
2020,08,경기도,30대,여자,256595,33325,7.7
2020,08,경기도,40대,남자,243091,30769,7.901
2020,08,경기도,40대,여자,425862,56185,7.58
2020,08,경기도,50대,남자,56124,10528,5.331
2020,08,경기도,50대,여자,64842,12621,5.138
2020,08,경기도,60대이상,남자,38978,7076,5.508
2020,08,경기도,60대이상,여자,31427,4931,6.373
2020,08,경상남도,영유아(0-5),남자,6270,748,8.382
2020,08,경상남도,영유아(0-5),여자,6029,730,8.259
2020,08,경상남도,유아(6-7),남자,9236,1094,8.442
2020,08,경상남도,유아(6-7),여자,9069,1062,8.54
2020,08,경상남도,초등(8-13),남자,31394,4085,7.685
2020,08,경상남도,초등(8-13),여자,32351,4305,7.515
2020,08,경상남도,청소년(14-19),남자,6923,1667,4.153
2020,08,경상남도,청소년(14-19),여자,12682,2921,4.342
2020,08,경상남도,20대,남자,3748,998,3.756
2020,08,경상남도,20대,여자,7528,1879,4.006
2020,08,경상남도,30대,남자,11906,1923,6.191
2020,08,경상남도,30대,여자,39965,5817,6.87
2020,08,경상남도,40대,남자,30538,4526,6.747
2020,08,경상남도,40대,여자,53366,8291,6.437
2020,08,경상남도,50대,남자,7550,1473,5.126
2020,08,경상남도,50대,여자,7973,1705,4.676
2020,08,경상남도,60대이상,남자,6376,1083,5.887
2020,08,경상남도,60대이상,여자,5026,799,6.29
2020,08,경상북도,영유아(0-5),남자,3347,391,8.56
2020,08,경상북도,영유아(0-5),여자,3317,346,9.587
2020,08,경상북도,유아(6-7),남자,5243,590,8.886
2020,08,경상북도,유아(6-7),여자,5039,548,9.195
2020,08,경상북도,초등(8-13),남자,18976,2262,8.389
2020,08,경상북도,초등(8-13),여자,18370,2263,8.118
2020,08,경상북도,청소년(14-19),남자,4462,976,4.572
2020,08,경상북도,청소년(14-19),여자,8700,1962,4.434
2020,08,경상북도,20대,남자,3153,754,4.182
2020,08,경상북도,20대,여자,5659,1364,4.149
2020,08,경상북도,30대,남자,9132,1337,6.83
2020,08,경상북도,30대,여자,26439,3691,7.163
2020,08,경상북도,40대,남자,20758,2822,7.356
2020,08,경상북도,40대,여자,33965,4952,6.859
2020,08,경상북도,50대,남자,5267,940,5.603
2020,08,경상북도,50대,여자,6570,1241,5.294
2020,08,경상북도,60대이상,남자,5085,755,6.735
2020,08,경상북도,60대이상,여자,3587,550,6.522
2020,08,광주광역시,영유아(0-5),남자,2018,203,9.941
2020,08,광주광역시,영유아(0-5),여자,1552,148,10.486
2020,08,광주광역시,유아(6-7),남자,3169,299,10.599
2020,08,광주광역시,유아(6-7),여자,2862,243,11.778
2020,08,광주광역시,초등(8-13),남자,9426,1101,8.561
2020,08,광주광역시,초등(8-13),여자,11244,1224,9.186
2020,08,광주광역시,청소년(14-19),남자,1883,383,4.916
2020,08,광주광역시,청소년(14-19),여자,3655,801,4.563
2020,08,광주광역시,20대,남자,1487,339,4.386
2020,08,광주광역시,20대,여자,3100,721,4.3
2020,08,광주광역시,30대,남자,4555,658,6.922
2020,08,광주광역시,30대,여자,13492,1836,7.349
2020,08,광주광역시,40대,남자,13035,1620,8.046
2020,08,광주광역시,40대,여자,19552,2768,7.064
2020,08,광주광역시,50대,남자,2547,445,5.724
2020,08,광주광역시,50대,여자,2750,563,4.885
2020,08,광주광역시,60대이상,남자,2302,418,5.507
2020,08,광주광역시,60대이상,여자,1852,288,6.431
2020,08,대구광역시,영유아(0-5),남자,9371,659,14.22
2020,08,대구광역시,영유아(0-5),여자,9213,740,12.45
2020,08,대구광역시,유아(6-7),남자,15985,1266,12.626
2020,08,대구광역시,유아(6-7),여자,17575,1275,13.784
2020,08,대구광역시,초등(8-13),남자,58390,5237,11.15
2020,08,대구광역시,초등(8-13),여자,66190,5821,11.371
2020,08,대구광역시,청소년(14-19),남자,11308,2219,5.096
2020,08,대구광역시,청소년(14-19),여자,22532,4348,5.182
2020,08,대구광역시,20대,남자,6508,1660,3.92
2020,08,대구광역시,20대,여자,14161,3338,4.242
2020,08,대구광역시,30대,남자,25531,2903,8.795
2020,08,대구광역시,30대,여자,95800,9874,9.702
2020,08,대구광역시,40대,남자,70232,7143,9.832
2020,08,대구광역시,40대,여자,126742,14210,8.919
2020,08,대구광역시,50대,남자,13860,2199,6.303
2020,08,대구광역시,50대,여자,17715,3050,5.808
2020,08,대구광역시,60대이상,남자,12942,2126,6.087
2020,08,대구광역시,60대이상,여자,12630,1668,7.572
2020,08,대전광역시,영유아(0-5),남자,2422,237,10.219
2020,08,대전광역시,영유아(0-5),여자,2257,235,9.604
2020,08,대전광역시,유아(6-7),남자,4055,401,10.112
2020,08,대전광역시,유아(6-7),여자,4277,415,10.306
2020,08,대전광역시,초등(8-13),남자,17867,2009,8.893
2020,08,대전광역시,초등(8-13),여자,19809,2129,9.304
2020,08,대전광역시,청소년(14-19),남자,4026,772,5.215
2020,08,대전광역시,청소년(14-19),여자,7885,1478,5.335
2020,08,대전광역시,20대,남자,1622,380,4.268
2020,08,대전광역시,20대,여자,3786,836,4.529
2020,08,대전광역시,30대,남자,5892,756,7.794
2020,08,대전광역시,30대,여자,18107,2251,8.044
2020,08,대전광역시,40대,남자,19672,2404,8.183
2020,08,대전광역시,40대,여자,33307,4436,7.508
2020,08,대전광역시,50대,남자,4669,810,5.764
2020,08,대전광역시,50대,여자,5146,938,5.486
2020,08,대전광역시,60대이상,남자,3775,545,6.927
2020,08,대전광역시,60대이상,여자,3613,461,7.837
2020,08,부산광역시,영유아(0-5),남자,7646,730,10.474
2020,08,부산광역시,영유아(0-5),여자,6125,652,9.394
2020,08,부산광역시,유아(6-7),남자,10145,1144,8.868
2020,08,부산광역시,유아(6-7),여자,10215,1177,8.679
2020,08,부산광역시,초등(8-13),남자,40398,5031,8.03
2020,08,부산광역시,초등(8-13),여자,43211,5374,8.041
2020,08,부산광역시,청소년(14-19),남자,7843,1806,4.343
2020,08,부산광역시,청소년(14-19),여자,15358,3599,4.267
2020,08,부산광역시,20대,남자,7860,1529,5.141
2020,08,부산광역시,20대,여자,11158,3102,3.597
2020,08,부산광역시,30대,남자,16499,2770,5.956
2020,08,부산광역시,30대,여자,48529,7805,6.218
2020,08,부산광역시,40대,남자,53619,7787,6.886
2020,08,부산광역시,40대,여자,84529,13126,6.44
2020,08,부산광역시,50대,남자,15181,2856,5.315
2020,08,부산광역시,50대,여자,15574,3268,4.766
2020,08,부산광역시,60대이상,남자,14734,2541,5.799
2020,08,부산광역시,60대이상,여자,11901,1942,6.128
2020,08,서울특별시,영유아(0-5),남자,16934,2070,8.181
2020,08,서울특별시,영유아(0-5),여자,16343,1899,8.606
2020,08,서울특별시,유아(6-7),남자,29841,3438,8.68
2020,08,서울특별시,유아(6-7),여자,30181,3329,9.066
2020,08,서울특별시,초등(8-13),남자,108063,14182,7.62
2020,08,서울특별시,초등(8-13),여자,121255,15306,7.922
2020,08,서울특별시,청소년(14-19),남자,22757,5052,4.505
2020,08,서울특별시,청소년(14-19),여자,33538,7809,4.295
2020,08,서울특별시,20대,남자,16070,4506,3.566
2020,08,서울특별시,20대,여자,38131,10887,3.502
2020,08,서울특별시,30대,남자,50594,8803,5.747
2020,08,서울특별시,30대,여자,160814,26447,6.081
2020,08,서울특별시,40대,남자,167380,24849,6.736
2020,08,서울특별시,40대,여자,282930,45892,6.165
2020,08,서울특별시,50대,남자,44900,8708,5.156
2020,08,서울특별시,50대,여자,48777,10750,4.537
2020,08,서울특별시,60대이상,남자,34833,6707,5.194
2020,08,서울특별시,60대이상,여자,29495,5332,5.532
2020,08,세종특별자치시,영유아(0-5),남자,184,29,6.345
2020,08,세종특별자치시,영유아(0-5),여자,63,10,6.3
2020,08,세종특별자치시,유아(6-7),남자,349,48,7.271
2020,08,세종특별자치시,유아(6-7),여자,301,38,7.921
2020,08,세종특별자치시,초등(8-13),남자,2159,298,7.245
2020,08,세종특별자치시,초등(8-13),여자,1556,206,7.553
2020,08,세종특별자치시,청소년(14-19),남자,770,174,4.425
2020,08,세종특별자치시,청소년(14-19),여자,848,196,4.327
2020,08,세종특별자치시,20대,남자,257,52,4.942
2020,08,세종특별자치시,20대,여자,514,124,4.145
2020,08,세종특별자치시,30대,남자,985,194,5.077
2020,08,세종특별자치시,30대,여자,2272,372,6.108
2020,08,세종특별자치시,40대,남자,2825,497,5.684
2020,08,세종특별자치시,40대,여자,4226,728,5.805
2020,08,세종특별자치시,50대,남자,896,186,4.817
2020,08,세종특별자치시,50대,여자,723,142,5.092
2020,08,세종특별자치시,60대이상,남자,506,93,5.441
